Key,Frequency 1,Frequency 2,Phase Shift 1,Phase Shift 2
9,1477,852,5.742831370762143,0.08168140899333462
#,1477,941,4.040088152516474,3.769911184307752
1,1209,697,1.6933184402848986,3.1101767270538954
6,1477,770,6.22663663941497,1.7247343668207966
4,1209,770,5.639158813193679,6.188937527571893
8,1336,852,3.719645701850315,1.731017552127976
*,1209,941,2.9782298356031243,2.349911304885165
2,1336,697,3.9646899288303192,4.900884539600078
1,1209,697,4.395088122372121,5.5669021821611135
4,1209,770,6.053849043467531,1.2943361732789949
7,1209,852,5.686282702997526,1.0681415022205296
6,1477,770,4.357389010529043,4.998273911861361
1,1209,697,5.937610115284709,6.195220712879072
1,1209,697,2.0765927440228533,4.366813788489813
1,1209,697,0.3204424506661589,5.243318138841365
*,1209,941,3.675663404700058,1.5111060663766906
#,1477,941,0.35814156250923646,5.538627848278805
7,1209,852,5.353273881717008,2.613805087786708
7,1209,852,0.9707521299592461,0.7131415323648831
2,1336,697,5.042256209011618,1.5519467708733579
4,1209,770,5.403539364174445,0.6880087911361648
6,1477,770,3.7793359622685214,4.197167785195964
4,1209,770,1.884955592153876,2.4378758991856797
9,1477,852,5.422388920095983,3.980397892098268
5,1336,770,2.962521872335175,0.8388052385084748
0,1336,941,4.489335901979815,1.184380430403352
#,1477,941,6.245486195336509,2.2273891913951633
0,1336,941,1.5111060663766906,4.539601384437251
*,1209,941,4.2128757484639126,5.083096913508285
8,1336,852,0.3204424506661589,1.6838936623241292
5,1336,770,4.118627968856219,2.5164157155254245
2,1336,697,4.944866836750335,5.661149961768808
4,1209,770,3.4494687336415932,3.242123618504667
*,1209,941,0.4775220833456486,4.523893421169302
9,1477,852,3.1478758388969728,4.806636759992384
#,1477,941,3.4871678454846706,0.3895574890451344
3,1477,697,1.429424657383356,4.6024332375090475
3,1477,697,0.9173450548482196,2.309070600388498
6,1477,770,3.8955748904513436,0.9738937226128359
1,1209,697,1.3100441365469437,4.668406683234433
6,1477,770,0.9801769079200155,1.778141441931823
5,1336,770,2.0420352248333655,2.5164157155254245
3,1477,697,4.479911124019045,2.6577873849369653
2,1336,697,3.163583802164922,3.738495257771854
2,1336,697,1.7530087007031048,5.02026506043649
7,1209,852,3.904999668412113,4.068362486398782
9,1477,852,2.035752039526186,6.188937527571893
5,1336,770,6.119822489192917,6.116680896539328
5,1336,770,1.4859733251479723,0.8168140899333463
#,1477,941,4.737521721613408,2.1362830044410592
1,1209,697,1.0430087609918113,1.9415042599184922
1,1209,697,5.218185397612647,2.305929007734908
4,1209,770,6.24234460268292,0.5309291584566751
4,1209,770,2.4598670477608082,2.243097154663112
1,1209,697,2.261946710584651,1.611637031291564
6,1477,770,1.793849405199772,5.865353484252144
5,1336,770,0.5843362335677016,0.2921681167838508
4,1209,770,2.415884750610551,5.796238445873168
#,1477,941,1.1026990214100174,5.962742856513428
1,1209,697,1.611637031291564,2.2242475987415737
7,1209,852,2.170840523630547,2.1519909677090086
7,1209,852,0.2858849314766712,1.5425219929125886
*,1209,941,1.6399113651738721,1.9226547039969535
2,1336,697,5.3092915845667505,3.2012829140079995
7,1209,852,3.873583741876215,4.181459821928015
0,1336,941,1.6147786239451538,5.284158843338032
6,1477,770,0.7037167544041137,6.041282672853172
5,1336,770,2.830574980884404,5.507211921742908
2,1336,697,1.6493361431346414,3.9489819655623704
8,1336,852,3.2735395450405647,3.2609731744262054
*,1209,941,2.2745130811990104,0.9864600932271951
8,1336,852,3.710220923889546,4.891459761639308
1,1209,697,0.021991148575128554,1.0367255756846319
2,1336,697,1.6179202165987436,1.4576989912656642
5,1336,770,4.3385394546075045,4.624424386084176
1,1209,697,3.678804997353648,1.5927874753700253
7,1209,852,3.782477554922111,3.1855749507400506
6,1477,770,0.31730085801256913,2.6200882730938875
0,1336,941,6.210928676147021,0.6188937527571893
6,1477,770,2.42845112122491,0.20420352248333656
*,1209,941,0.3267256359733385,4.71238898038469
9,1477,852,4.567875718319559,5.255884509455724
*,1209,941,5.274734065377263,6.041282672853172
*,1209,941,3.8955748904513436,2.422167935917731
7,1209,852,2.796017461694916,5.77424729729804
0,1336,941,3.301813878922873,4.4924774946334045
3,1477,697,4.580442088933919,2.309070600388498
5,1336,770,5.975309227127787,5.409822549481624
#,1477,941,4.976282763286233,4.746946499574178
3,1477,697,2.4064599726497815,0.7068583470577035
4,1209,770,4.043229745170064,4.325973083993145
8,1336,852,5.504070329089318,1.6304865872131027
5,1336,770,2.158274153016188,5.651725183808038
5,1336,770,5.120796025351363,0.1382300767579509
6,1477,770,5.837079150369836,1.8001325905069516
0,1336,941,1.3697343969651499,6.091548155310609
5,1336,770,4.429645641561609,2.3624776754995245
8,1336,852,1.6524777357882312,1.2566370614359172
0,1336,941,4.41079608564007,0.9456193887305278
1,1209,697,5.381548215599316,5.516636699703677
6,1477,770,5.855928706291374,1.7058848108992577
8,1336,852,3.999247448019807,2.400176787342602
4,1209,770,5.1553535445408505,3.2169908772759483
0,1336,941,1.5770795121020762,5.284158843338032
9,1477,852,3.2641147670797954,1.4231414720761764
#,1477,941,4.150043895392117,0.6346017160251383
4,1209,770,0.16650441064025903,5.92190215201676
2,1336,697,5.978450819781377,4.058937708438013
0,1336,941,0.3078760800517997,5.054822579625977
6,1477,770,4.539601384437251,2.265088303238241
*,1209,941,4.131194339470579,2.9059732045705586
4,1209,770,2.0860175219836226,5.035973023704439
6,1477,770,0.4586725274241098,0.8105309046261667
#,1477,941,3.7259288871574947,1.3728759896187397
5,1336,770,5.9501764858990684,4.627565978737765
5,1336,770,0.9738937226128359,3.873583741876215
0,1336,941,4.611858015469816,2.7551767571982486
4,1209,770,0.6408849013323178,5.7868136679124
#,1477,941,3.4588935116023625,2.9436723164136365
2,1336,697,4.228583711731861,1.7435839227423353
7,1209,852,5.101946469429825,2.1645573383233674
7,1209,852,1.731017552127976,3.6442474781641603
8,1336,852,0.669159235214626,3.5939819957067236
*,1209,941,5.079955320854696,3.3489377687267194
1,1209,697,2.3781856387674734,3.2452652111582565
#,1477,941,4.822344723260333,2.720619238008761
7,1209,852,4.746946499574178,1.6838936623241292
4,1209,770,2.73632720127671,4.803495167338794
7,1209,852,6.025574709585223,3.3363713981123606
9,1477,852,2.2242475987415737,1.6838936623241292
9,1477,852,0.39584067435231396,0.02827433388230814
2,1336,697,5.840220743023425,3.204424506661589
8,1336,852,5.086238506161876,1.8158405537749005
*,1209,941,4.988849133900592,5.62345084992573
9,1477,852,1.8158405537749005,5.3092915845667505
5,1336,770,4.87261020571777,3.3772121026090276
6,1477,770,0.9644689446520666,4.910309317560847
#,1477,941,5.120796025351363,6.047565858160352
5,1336,770,4.043229745170064,4.209734155810323
8,1336,852,3.713362516543136,4.313406713378786
9,1477,852,5.538627848278805,4.875751798371359
5,1336,770,1.6933184402848986,2.748893571891069
3,1477,697,4.423362456254429,1.9540706305328515
*,1209,941,3.1541590242041524,4.812919945299563
3,1477,697,2.0797343366764434,4.828627908567512
9,1477,852,6.003583561010095,0.8890707209659116
7,1209,852,1.156106096521044,1.046150353645401
5,1336,770,5.47579599520701,2.5164157155254245
#,1477,941,1.624203401905923,0.0
#,1477,941,1.5739379194484864,2.7426103865838893
2,1336,697,4.4924774946334045,1.7090264035528475
*,1209,941,0.2701769682087222,6.0601322287747115
0,1336,941,2.5007077522574757,5.62345084992573
#,1477,941,4.150043895392117,0.7225663103256524
2,1336,697,5.350132289063418,5.249601324148545
3,1477,697,4.288273972150068,2.811725424962865
9,1477,852,2.261946710584651,3.2169908772759483
6,1477,770,4.442212012175967,1.4168582867689967
1,1209,697,3.4588935116023625,1.6053538459843844
1,1209,697,3.326946620151591,2.309070600388498
*,1209,941,5.947034893245479,2.0137608909510574
*,1209,941,2.9782298356031243,0.34243359924128747
#,1477,941,3.242123618504667,0.9738937226128359
2,1336,697,5.997300375702915,5.356415474370597
4,1209,770,1.4639821765728436,4.784645611417255
7,1209,852,4.467344753404686,1.9729201864543902
*,1209,941,3.8076102961508296,2.2588051179310615
*,1209,941,1.06499990956694,5.0076986898221305
7,1209,852,2.5603980126756816,0.7634070148223198
1,1209,697,2.6954864967800427,0.9330530181161686
5,1336,770,4.878893391024949,4.1688934513136555
1,1209,697,4.888318168985719,5.4349552907103424
*,1209,941,5.061105764933157,1.8975219627682351
8,1336,852,1.4011503235010478,4.351105825221864
4,1209,770,3.006504169485432,1.124690169985146
2,1336,697,3.5499996985564666,1.884955592153876
2,1336,697,0.2261946710584651,3.1667253948185117
8,1336,852,0.9833185005736053,1.1184069846779665
7,1209,852,0.7225663103256524,4.702964202423921
4,1209,770,4.275707601535709,2.8337165735379934
2,1336,697,2.450442269800039,4.693539424463151
7,1209,852,4.09663682028109,2.4441590844928593
2,1336,697,2.4441590844928593,0.6817256058289851
4,1209,770,0.07853981633974483,3.6693802193928784
9,1477,852,5.350132289063418,2.1362830044410592
#,1477,941,0.6063273821428301,2.6546457922833753
7,1209,852,6.280043714525997,2.598097124518759
5,1336,770,3.374070509955438,1.5111060663766906
7,1209,852,0.9267698328089891,0.1382300767579509
9,1477,852,4.121769561509809,0.2419026343264141
5,1336,770,2.7300440159695305,0.10053096491487339
1,1209,697,0.11938052083641215,3.006504169485432
5,1336,770,4.156327080699296,1.7341591447815659
1,1209,697,0.9456193887305278,6.22349504676138
5,1336,770,3.540574920595697,3.204424506661589
9,1477,852,0.38641589639154456,3.220132469929538
#,1477,941,6.063273821428301,3.4494687336415932
1,1209,697,1.4796901398407927,2.403318379996192
6,1477,770,2.8180086102700446,2.839999758845173
9,1477,852,5.730265000147783,1.6461945504810518
9,1477,852,1.0618583169133502,1.3760175822723295
7,1209,852,1.3760175822723295,0.5026548245743669
*,1209,941,3.286105915654924,2.2713714885454204
0,1336,941,4.549026162398021,4.351105825221864
#,1477,941,4.882034983678539,2.3970351946890123
6,1477,770,4.5961500522018675,1.8661060362323372
0,1336,941,4.291415564803658,1.869247628885927
2,1336,697,4.4265040489080185,4.2128757484639126
6,1477,770,0.669159235214626,5.9564596712062485
4,1209,770,2.7646015351590183,5.617167664618551
4,1209,770,6.110397711232148,1.6273449945595129
7,1209,852,3.113318319707485,5.92504374467035
2,1336,697,5.4789375878605995,5.538627848278805
4,1209,770,5.9501764858990684,0.6754424205218056
1,1209,697,3.9584067435231396,6.176371156957534
8,1336,852,4.549026162398021,1.7435839227423353
3,1477,697,2.3907520093818326,2.88398205599543
8,1336,852,0.15079644737231007,1.0964158361028378
7,1209,852,2.8934068339562,5.909335781402401
7,1209,852,5.862211891598554,4.216017341117503
8,1336,852,1.3320352851220723,2.8902652413026098
2,1336,697,1.2692034320502765,5.570043774814703
2,1336,697,4.9197340955216164,0.4743804906920588
#,1477,941,2.8180086102700446,1.5645131414877171
#,1477,941,1.960353815840031,6.08840656265702
*,1209,941,2.0326104468725963,5.9501764858990684
#,1477,941,5.679999517690346,1.228362727553609
8,1336,852,5.805663223833938,4.2128757484639126
1,1209,697,1.338318470429252,2.796017461694916
8,1336,852,6.141813637768046,2.371902453460294
0,1336,941,1.97606177910798,1.3917255455402784
8,1336,852,6.135530452460866,4.784645611417255
8,1336,852,0.7225663103256524,1.643052957827462
9,1477,852,4.4924774946334045,1.643052957827462
8,1336,852,2.5446900494077327,4.737521721613408
*,1209,941,4.8600438351034105,1.6776104770169495
2,1336,697,0.9330530181161686,3.8673005565690355
0,1336,941,0.45553093477052004,4.618141200776996
4,1209,770,0.6942919764433443,5.93446852263112
0,1336,941,0.12880529879718153,5.978450819781377
9,1477,852,3.257831581772616,3.8076102961508296
9,1477,852,3.0222121327533813,6.1700879716503545
*,1209,941,5.070530542893926,0.7853981633974483
1,1209,697,5.679999517690346,0.20734511513692636
#,1477,941,2.937389131106457,3.04420328132851
3,1477,697,4.200309377849553,4.087212042320321
#,1477,941,0.3141592653589793,6.0821233773498395
1,1209,697,5.959601263859838,1.247212283475148
6,1477,770,3.179291765432871,2.8714156853810713
*,1209,941,2.12999981913388,1.5519467708733579
2,1336,697,4.665265090580843,1.5299556222982293
1,1209,697,3.8798669271833948,5.208760619651877
1,1209,697,0.10681415022205297,3.678804997353648
1,1209,697,0.49637163926718736,1.7907078125461822
*,1209,941,6.254910973297278,2.0608847807549044
0,1336,941,4.275707601535709,4.495619087286994
3,1477,697,0.07225663103256524,5.77424729729804
5,1336,770,3.04420328132851,4.10292000558827
1,1209,697,2.305929007734908,0.6251769380643689
2,1336,697,3.1258846903218442,1.655619328441821
*,1209,941,2.412743157956961,6.267477343911637
8,1336,852,4.41707927094725,1.2189379495928399
4,1209,770,2.8934068339562,1.3571680263507908
4,1209,770,1.5770795121020762,5.720840222187014
3,1477,697,0.6377433086787281,3.769911184307752
2,1336,697,5.752256148722911,3.8798669271833948
#,1477,941,4.746946499574178,0.20420352248333656
3,1477,697,3.433760770373644,2.8211502029236346
5,1336,770,1.200088393671301,3.2641147670797954
6,1477,770,5.1993358416911075,3.7636279990005725
2,1336,697,5.3689818449849565,0.7319910882864218
6,1477,770,3.2012829140079995,6.110397711232148
7,1209,852,2.0734511513692637,4.451636790136737
5,1336,770,0.9110618695410401,1.3760175822723295
0,1336,941,2.4378758991856797,4.753229684881357
7,1209,852,0.41154863762026295,2.3530528975387552
1,1209,697,1.9792033717615698,5.554335811546754
4,1209,770,3.072477615210818,3.072477615210818
4,1209,770,3.813893481458009,4.690397831809562
7,1209,852,0.9738937226128359,5.444380068671112
#,1477,941,4.882034983678539,3.5908404030531336
0,1336,941,3.3709289173018484,3.4746014748703113
0,1336,941,1.8661060362323372,1.6650441064025905
0,1336,941,4.702964202423921,0.059690260418206076
9,1477,852,6.122964081846507,5.984734005088557
9,1477,852,1.1812388377497622,0.4146902302738527
*,1209,941,0.1884955592153876,0.5969026041820608
6,1477,770,5.092521691469055,0.471238898038469
4,1209,770,4.40765449298648,5.92504374467035
1,1209,697,0.2796017461694916,1.8629644435787474
#,1477,941,3.722787294503905,0.1350884841043611
7,1209,852,1.9038051480754148,5.563760589507524
0,1336,941,5.730265000147783,3.2703979523869746
0,1336,941,3.2641147670797954,2.0734511513692637
0,1336,941,1.2566370614359172,2.0074777056438777
9,1477,852,4.85690224244982,2.660928977590555
*,1209,941,0.40526545231308336,3.006504169485432
0,1336,941,2.450442269800039,2.189690079552086
1,1209,697,0.8105309046261667,5.592034923389832
7,1209,852,5.400397771520855,5.500928736435728
*,1209,941,4.178318229274425,3.462035104255952
6,1477,770,5.340707511102648,0.18221237390820802
9,1477,852,4.052654523130833,0.9644689446520666
4,1209,770,5.837079150369836,5.821371187101887
2,1336,697,3.0222121327533813,5.708273851572654
1,1209,697,3.3426545834195402,0.8639379797371931
*,1209,941,4.995132319207771,2.1048670779051615
2,1336,697,1.8441148876572087,0.8545132017764238
8,1336,852,1.7215927741672068,3.6568138487785196
6,1477,770,1.7718582566246435,1.171814059788993
1,1209,697,0.6314601233715484,0.8576547944300136
7,1209,852,2.2242475987415737,1.4702653618800232
0,1336,941,4.790928796724435,2.7834510910805568
6,1477,770,2.3970351946890123,5.057964172279568
1,1209,697,2.3342033416172163,1.51738925168387
2,1336,697,3.6411058855105702,1.580221104755666
3,1477,697,0.7319910882864218,2.510132530218245
5,1336,770,4.4045129003328904,0.5466371217246241
1,1209,697,0.02827433388230814,6.276902121872407
1,1209,697,1.7467255153959251,0.6157521601035995
6,1477,770,2.5792475685972205,5.306149991913161
*,1209,941,2.0577431881013144,5.673716332383167
2,1336,697,4.360530603182633,5.004557097168541
0,1336,941,0.7194247176720626,2.463008640414398
1,1209,697,1.5833626974092558,5.064247357586747
3,1477,697,5.353273881717008,4.803495167338794
8,1336,852,2.6075219024795286,6.144955230421636
4,1209,770,4.128052746816988,3.7919023328828807
*,1209,941,1.0744246875277093,4.969999577979053
6,1477,770,2.824291795577224,0.7948229413582177
7,1209,852,2.5886723465579897,3.7919023328828807
7,1209,852,5.035973023704439,3.5217253646741584
6,1477,770,2.205398042820035,3.1227430976682546
#,1477,941,3.917566039026472,0.7288494956328321
0,1336,941,0.7194247176720626,2.161415745669778
6,1477,770,5.557477404200345,3.6442474781641603
3,1477,697,3.3238050274980013,2.305929007734908
9,1477,852,2.9248227604920976,1.6022122533307945
